id,species,observed_on,place,time_observed_at,created_at,quality_grade,user,latitude,longitude,num_identification_agreements,num_identification_disagreements,captive,life_stage,url
220681143,NULL,2024-06-05,"New Jersey, US",NULL,"2024-06-05 10:22:39",research,reclaimednj,39.5957794,-74.3804876,2,0,0,NULL,https://www.inaturalist.org/observations/220681143
220687210,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 10:55:40",research,sharlener,39.4159030,-74.3827134,2,0,0,NULL,https://www.inaturalist.org/observations/220687210
220688606,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:03:02",research,sharlener,39.5419447,-74.3151922,2,0,0,NULL,https://www.inaturalist.org/observations/220688606
220689281,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:07:17",research,sharlener,39.4591905,-74.3961670,2,0,0,NULL,https://www.inaturalist.org/observations/220689281
220691214,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:18:37",research,sharlener,39.4240305,-74.2538429,2,0,0,NULL,https://www.inaturalist.org/observations/220691214
220692211,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:23:07",research,riley_farbstein,39.3593654,-74.5020128,2,0,0,NULL,https://www.inaturalist.org/observations/220692211
220692560,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:24:50",research,bgetzler,39.2231586,-74.5741007,2,0,0,NULL,https://www.inaturalist.org/observations/220692560
220693139,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:27:51",research,bgetzler,39.2696998,-74.5839700,2,0,0,NULL,https://www.inaturalist.org/observations/220693139
220693238,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:28:05",research,sharlener,39.4897102,-74.2075005,2,0,0,NULL,https://www.inaturalist.org/observations/220693238
220693600,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:29:49",research,sharlener,39.4705863,-74.3326174,2,0,0,NULL,https://www.inaturalist.org/observations/220693600
220693914,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:31:30",research,sharlener,39.5994406,-74.3998426,2,0,0,NULL,https://www.inaturalist.org/observations/220693914
220694894,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:36:25",research,sharlener,39.4330915,-74.3263922,1,0,0,NULL,https://www.inaturalist.org/observations/220694894
220698450,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:53:47",research,sharlener,39.5444778,-74.2405190,2,0,0,NULL,https://www.inaturalist.org/observations/220698450
220699732,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 11:58:54",research,sharlener,39.5544851,-74.3764303,2,0,0,NULL,https://www.inaturalist.org/observations/220699732
220700855,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 12:04:46",research,sharlener,39.4115825,-74.3119021,2,0,0,NULL,https://www.inaturalist.org/observations/220700855
220702041,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 12:10:46",research,sharlener,39.5563658,-74.3654491,1,0,0,NULL,https://www.inaturalist.org/observations/220702041
220703456,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 12:18:21",research,bgetzler,39.3877391,-74.4022841,3,0,0,NULL,https://www.inaturalist.org/observations/220703456
220705560,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 12:29:36",research,riley_farbstein,39.2142472,-74.4095171,3,0,0,NULL,https://www.inaturalist.org/observations/220705560
220710975,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 12:56:21",research,danspitz,39.2656744,-74.7090837,2,0,0,NULL,https://www.inaturalist.org/observations/220710975
220726846,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 14:14:30",research,riley_farbstein,39.2531812,-74.5722753,1,0,0,NULL,https://www.inaturalist.org/observations/220726846
220727153,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 14:15:46",research,riley_farbstein,39.3436607,-74.4224472,1,0,0,NULL,https://www.inaturalist.org/observations/220727153
220727683,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 14:17:40",research,riley_farbstein,39.2062273,-74.5020415,1,0,0,NULL,https://www.inaturalist.org/observations/220727683
220727891,"Northern Diamondback Terrapin",2024-06-05,"New Jersey, US",NULL,"2024-06-05 14:19:04",research,riley_farbstein,39.2044858,-74.5682248,1,0,0,NULL,https://www.inaturalist.org/observations/220727891
220737667,"Northern Diamondback Terrapin",2024-06-05,"Cape May County, US-NJ, US",NULL,"2024-06-05 15:09:35",research,erin_allison,39.0382164,-74.9257752,4,0,0,NULL,https://www.inaturalist.org/observations/220737667
220738016,"Northern Diamondback Terrapin",2024-06-05,"Cape May County, US-NJ, US",NULL,"2024-06-05 15:11:46",research,erin_allison,39.0051709,-74.9399077,4,0,0,NULL,https://www.inaturalist.org/observations/220738016
220738861,"Northern Diamondback Terrapin",2024-06-05,"Cape May County, US-NJ, US",NULL,"2024-06-05 15:16:13",research,erin_allison,39.1871246,-74.9866896,2,0,0,NULL,https://www.inaturalist.org/observations/220738861
220870493,"Northern Diamondback Terrapin",2024-06-06,"New Jersey, US",NULL,"2024-06-06 08:34:32",research,cynthia_varamo,39.5534742,-74.3995961,2,0,0,NULL,https://www.inaturalist.org/observations/220870493
220881256,"Northern Diamondback Terrapin",2024-06-06,"United States",NULL,"2024-06-06 09:38:40",research,redmug96,40.6726671,-74.1704864,2,0,0,NULL,https://www.inaturalist.org/observations/220881256
220901598,"Northern Diamondback Terrapin",2024-06-04,"New Jersey, US",NULL,"2024-06-06 11:24:01",research,jwings,39.5888257,-74.3044164,3,0,0,NULL,https://www.inaturalist.org/observations/220901598
220901643,"Northern Diamondback Terrapin",2024-06-06,"New Jersey, US",NULL,"2024-06-06 11:24:14",research,ddbaker,39.2403684,-74.5632512,5,0,0,NULL,https://www.inaturalist.org/observations/220901643
220901735,"Northern Diamondback Terrapin",2024-06-04,"New Jersey, US",NULL,"2024-06-06 11:24:43",research,jwings,39.4803646,-74.2729073,4,0,0,NULL,https://www.inaturalist.org/observations/220901735
220910024,"Northern Diamondback Terrapin",2024-06-04,"United States",NULL,"2024-06-06 12:06:05",research,jamesfalletti,40.6718346,-74.0993888,4,0,0,NULL,https://www.inaturalist.org/observations/220910024
220912278,"Northern Diamondback Terrapin",2024-06-06,"New Jersey, US",NULL,"2024-06-06 12:18:46",research,ddbaker,39.3886530,-74.5773711,1,0,0,NULL,https://www.inaturalist.org/observations/220912278
220951894,"Northern Diamondback Terrapin",2024-06-06,"New Jersey, US",NULL,"2024-06-06 15:27:11",research,danspitz,39.2171353,-74.6053994,2,0,0,NULL,https://www.inaturalist.org/observations/220951894
220999195,"Northern Diamondback Terrapin",2024-06-06,"New Jersey, US",NULL,"2024-06-06 20:01:18",research,d8nia,39.2089300,-74.5433110,2,0,0,NULL,https://www.inaturalist.org/observations/220999195
221078721,"Northern Diamondback Terrapin",2024-06-07,"New Jersey, US",NULL,"2024-06-07 08:10:43",research,michaelnj,39.5448649,-74.4032297,2,0,0,NULL,https://www.inaturalist.org/observations/221078721
221095929,"Northern Diamondback Terrapin",2024-06-07,"Cape May County, US-NJ, US",NULL,"2024-06-07 10:01:37",research,lzemaitis,39.1919665,-74.8632718,3,0,0,NULL,https://www.inaturalist.org/observations/221095929
221104070,"Northern Diamondback Terrapin",2024-06-07,"Cape May County, US-NJ, US",NULL,"2024-06-07 10:45:30",research,mob-critters,39.0242523,-74.8205964,2,0,0,NULL,https://www.inaturalist.org/observations/221104070
221170082,"Northern Diamondback Terrapin",2024-06-07,"New Jersey, US",NULL,"2024-06-07 16:40:24",research,arlaeyx,39.4339874,-74.4565570,1,0,0,NULL,https://www.inaturalist.org/observations/221170082
221227473,"Northern Diamondback Terrapin",2024-06-06,"New Jersey, US",NULL,"2024-06-07 22:58:47",research,ddbaker,39.2184430,-74.5287677,1,0,0,NULL,https://www.inaturalist.org/observations/221227473
221286768,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 08:06:22",research,mccall05,39.4015447,-74.2718076,2,0,0,NULL,https://www.inaturalist.org/observations/221286768
221320220,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 11:02:51",research,ddbaker,39.2413783,-74.4407715,2,0,0,NULL,https://www.inaturalist.org/observations/221320220
221333978,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 11:55:10",research,stellaleia,39.3746543,-74.5229564,2,0,0,NULL,https://www.inaturalist.org/observations/221333978
221348679,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 12:53:52",research,stellaleia,39.2424436,-74.5695286,3,0,0,NULL,https://www.inaturalist.org/observations/221348679
221349332,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 12:56:24",research,stellaleia,39.2083739,-74.5442752,3,0,0,NULL,https://www.inaturalist.org/observations/221349332
221350766,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 13:02:42",research,stellaleia,39.3182056,-74.4039133,2,0,0,NULL,https://www.inaturalist.org/observations/221350766
221352809,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 13:12:34",research,stellaleia,39.2031946,-74.4743173,2,0,0,NULL,https://www.inaturalist.org/observations/221352809
221372742,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 14:34:01",research,dodomae98,39.2633137,-75.0937923,1,0,0,NULL,https://www.inaturalist.org/observations/221372742
221392011,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 15:55:22",research,lrburger,39.7068862,-74.3323650,2,0,0,NULL,https://www.inaturalist.org/observations/221392011
221394374,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:05:31",research,lrburger,39.6646934,-74.3567731,2,0,0,NULL,https://www.inaturalist.org/observations/221394374
221395722,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:10:51",research,lrburger,39.6840646,-74.2209684,2,0,0,NULL,https://www.inaturalist.org/observations/221395722
221397260,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:17:15",research,lrburger,39.7486047,-74.3362206,2,0,0,NULL,https://www.inaturalist.org/observations/221397260
221398969,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:23:22",research,lrburger,39.7391333,-74.2513497,1,0,0,NULL,https://www.inaturalist.org/observations/221398969
221401990,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:37:52",research,efalquet,39.3615818,-75.1387734,2,0,0,NULL,https://www.inaturalist.org/observations/221401990
221402624,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:40:39",research,lrburger,39.6137608,-74.3470652,2,0,0,NULL,https://www.inaturalist.org/observations/221402624
221405282,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:53:14",research,lrburger,39.7788935,-74.2920291,2,0,0,NULL,https://www.inaturalist.org/observations/221405282
221405938,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 16:56:06",research,lrburger,39.7217152,-74.3523163,1,0,0,NULL,https://www.inaturalist.org/observations/221405938
221407389,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 17:01:43",research,dodomae98,39.3500069,-75.0619584,2,0,0,NULL,https://www.inaturalist.org/observations/221407389
221407839,"Northern Diamondback Terrapin",2024-06-08,"Cumberland County, US-NJ, US",NULL,"2024-06-08 17:03:29",research,dodomae98,39.2556167,-75.1587816,2,0,0,NULL,https://www.inaturalist.org/observations/221407839
221409944,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 17:13:00",research,lrburger,39.6827886,-74.2919510,2,0,0,NULL,https://www.inaturalist.org/observations/221409944
221410670,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 17:16:12",research,dodomae98,39.2272811,-75.1655743,2,0,0,NULL,https://www.inaturalist.org/observations/221410670
221411233,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 17:18:23",research,dodomae98,39.2589367,-75.1555366,2,0,0,NULL,https://www.inaturalist.org/observations/221411233
221454198,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 20:58:40",research,benberk8989,39.4527023,-74.2188179,1,0,0,NULL,https://www.inaturalist.org/observations/221454198
221455400,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 21:06:16",research,jackson515,39.3228233,-75.0066742,3,0,0,NULL,https://www.inaturalist.org/observations/221455400
221455423,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-08 21:06:23",research,jackson515,39.2460077,-75.1594593,2,0,0,NULL,https://www.inaturalist.org/observations/221455423
221567223,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 10:13:04",research,mam14,39.2818610,-74.4500733,1,0,0,NULL,https://www.inaturalist.org/observations/221567223
221571244,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-09 10:31:04",research,danielmorton,39.5220537,-74.5159601,1,0,0,NULL,https://www.inaturalist.org/observations/221571244
221620658,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-09 13:47:03",research,rebrodfuhrer,39.5396186,-74.5252307,2,0,0,NULL,https://www.inaturalist.org/observations/221620658
221639227,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:00:19",research,lrburger,39.6491926,-74.3148113,1,0,0,NULL,https://www.inaturalist.org/observations/221639227
221640162,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:03:45",research,lrburger,39.7449300,-74.2337847,1,0,0,NULL,https://www.inaturalist.org/observations/221640162
221640809,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:06:51",research,lrburger,39.6622448,-74.2282319,1,0,0,NULL,https://www.inaturalist.org/observations/221640809
221641131,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:08:27",research,lrburger,39.7313724,-74.2948372,1,0,0,NULL,https://www.inaturalist.org/observations/221641131
221642278,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:12:51",research,lrburger,39.6479396,-74.3899315,1,0,0,NULL,https://www.inaturalist.org/observations/221642278
221642810,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:14:53",research,lrburger,39.6166443,-74.2884259,1,0,0,NULL,https://www.inaturalist.org/observations/221642810
221643658,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:18:22",research,lrburger,39.7394128,-74.3452166,1,0,0,NULL,https://www.inaturalist.org/observations/221643658
221644406,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:21:14",research,lrburger,39.7835870,-74.3112540,1,0,0,NULL,https://www.inaturalist.org/observations/221644406
221650654,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 15:45:15",research,lrburger,39.7030121,-74.2498355,1,0,0,NULL,https://www.inaturalist.org/observations/221650654
221660794,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 16:21:06",research,lrburger,39.7403469,-74.3658303,2,0,0,NULL,https://www.inaturalist.org/observations/221660794
221662436,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 16:28:11",research,lrburger,39.7738465,-74.2215117,2,0,0,NULL,https://www.inaturalist.org/observations/221662436
221662972,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 16:30:09",research,lrburger,39.6126681,-74.3311809,3,0,0,NULL,https://www.inaturalist.org/observations/221662972
221682709,"Northern Diamondback Terrapin",2024-06-09,"New Jersey, US",NULL,"2024-06-09 18:02:29",research,isabetabug,39.1795107,-74.7236362,2,0,0,NULL,https://www.inaturalist.org/observations/221682709
221802362,"Northern Diamondback Terrapin",2024-06-04,"United States",NULL,"2024-06-10 09:04:27",research,jamesfalletti,40.6340498,-74.0908140,3,0,0,NULL,https://www.inaturalist.org/observations/221802362
221803424,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-10 09:12:19",research,cynthia_varamo,39.4578955,-74.3194384,2,0,0,NULL,https://www.inaturalist.org/observations/221803424
221803525,"Northern Diamondback Terrapin",2024-06-10,"New Jersey, US",NULL,"2024-06-10 09:13:07",research,cynthia_varamo,39.5853644,-74.2694002,2,0,0,NULL,https://www.inaturalist.org/observations/221803525
221804510,"Northern Diamondback Terrapin",2024-06-10,"New Jersey, US",NULL,"2024-06-10 09:19:34",research,cynthia_varamo,39.4516923,-74.2888544,2,0,0,NULL,https://www.inaturalist.org/observations/221804510
221810861,"Northern Diamondback Terrapin",2024-06-10,"New Jersey, US",NULL,"2024-06-10 09:57:33",research,cynthia_varamo,39.4715957,-74.3972571,2,0,0,NULL,https://www.inaturalist.org/observations/221810861
221831690,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-10 11:41:03",research,jabobfabor,39.4802277,-74.5371135,4,0,0,NULL,https://www.inaturalist.org/observations/221831690
221858795,"Northern Diamondback Terrapin",2024-06-10,"New Jersey, US",NULL,"2024-06-10 13:52:47",research,riley_farbstein,39.3798328,-74.4175506,4,0,0,NULL,https://www.inaturalist.org/observations/221858795
221875347,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-10 15:14:29",research,ddbaker,39.2591257,-74.4723931,4,0,0,NULL,https://www.inaturalist.org/observations/221875347
221876238,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-10 15:18:48",research,ddbaker,39.2789641,-74.4908775,4,0,0,NULL,https://www.inaturalist.org/observations/221876238
221895108,"Northern Diamondback Terrapin",2024-06-10,"New Jersey, US",NULL,"2024-06-10 16:42:50",research,ann979,39.3675613,-74.4956857,3,0,0,NULL,https://www.inaturalist.org/observations/221895108
221935564,"Northern Diamondback Terrapin",2024-06-10,"United States",NULL,"2024-06-10 20:31:48",research,jeanmells,39.4154240,-74.4267561,3,0,0,NULL,https://www.inaturalist.org/observations/221935564
222096761,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-11 15:42:54",research,lrburger,39.6230267,-74.3701211,3,0,0,NULL,https://www.inaturalist.org/observations/222096761
222102353,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-11 16:12:14",research,lrburger,39.6117735,-74.3341789,2,0,0,NULL,https://www.inaturalist.org/observations/222102353
222102814,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-11 16:13:58",research,lrburger,39.6930471,-74.3549704,3,0,0,NULL,https://www.inaturalist.org/observations/222102814
222103788,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-11 16:19:02",research,lrburger,39.7918474,-74.3407766,3,0,0,NULL,https://www.inaturalist.org/observations/222103788
222105378,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-11 16:27:04",research,lrburger,39.7585883,-74.2006324,3,0,0,NULL,https://www.inaturalist.org/observations/222105378
222107233,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-11 16:36:40",research,lrburger,39.7596867,-74.2708680,4,0,0,NULL,https://www.inaturalist.org/observations/222107233
222199996,"Northern Diamondback Terrapin",2024-06-08,"New Jersey, US",NULL,"2024-06-12 05:17:15",research,bookedshark4101,39.3725171,-75.0022796,3,0,0,NULL,https://www.inaturalist.org/observations/222199996
222248727,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 11:02:40",research,augien,39.4933703,-74.5980114,3,0,0,NULL,https://www.inaturalist.org/observations/222248727
222258484,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 11:52:16",research,dannyroseomalley,39.4169619,-74.2677013,2,0,0,NULL,https://www.inaturalist.org/observations/222258484
222283710,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 13:59:59",research,riley_farbstein,39.3128174,-74.4241792,1,0,0,NULL,https://www.inaturalist.org/observations/222283710
222307868,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:01:19",research,riley_farbstein,39.2307899,-74.5465460,1,0,0,NULL,https://www.inaturalist.org/observations/222307868
222308152,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:02:58",research,riley_farbstein,39.3730919,-74.5959842,1,0,0,NULL,https://www.inaturalist.org/observations/222308152
222308404,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:04:15",research,riley_farbstein,39.3814118,-74.4348032,1,0,0,NULL,https://www.inaturalist.org/observations/222308404
222308751,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:05:33",research,riley_farbstein,39.3092968,-74.4236716,1,0,0,NULL,https://www.inaturalist.org/observations/222308751
222308986,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:06:50",research,riley_farbstein,39.2277470,-74.4126920,1,0,0,NULL,https://www.inaturalist.org/observations/222308986
222309251,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:08:29",research,riley_farbstein,39.3810008,-74.4227173,1,0,0,NULL,https://www.inaturalist.org/observations/222309251
222309522,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:09:57",research,riley_farbstein,39.2011687,-74.4751398,1,0,0,NULL,https://www.inaturalist.org/observations/222309522
222309668,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:11:05",research,riley_farbstein,39.2085787,-74.5924718,1,0,0,NULL,https://www.inaturalist.org/observations/222309668
222309884,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:12:23",research,riley_farbstein,39.2889168,-74.5373569,1,0,0,NULL,https://www.inaturalist.org/observations/222309884
222310098,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:13:41",research,riley_farbstein,39.2178034,-74.4625844,1,0,0,NULL,https://www.inaturalist.org/observations/222310098
222310370,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:15:16",research,riley_farbstein,39.3767634,-74.4158619,1,0,0,NULL,https://www.inaturalist.org/observations/222310370
222310714,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:16:31",research,riley_farbstein,39.3396334,-74.4722429,2,0,0,NULL,https://www.inaturalist.org/observations/222310714
222311155,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:18:48",research,riley_farbstein,39.2699867,-74.4158582,1,0,0,NULL,https://www.inaturalist.org/observations/222311155
222311336,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:19:57",research,riley_farbstein,39.2819045,-74.4717233,1,0,0,NULL,https://www.inaturalist.org/observations/222311336
222311549,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:21:14",research,riley_farbstein,39.3681813,-74.4545967,1,0,0,NULL,https://www.inaturalist.org/observations/222311549
222311810,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:22:37",research,riley_farbstein,39.3298166,-74.4007372,1,0,0,NULL,https://www.inaturalist.org/observations/222311810
222312019,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:23:43",research,riley_farbstein,39.2322247,-74.4114750,1,0,0,NULL,https://www.inaturalist.org/observations/222312019
222312451,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:25:35",research,riley_farbstein,39.3657694,-74.5894924,1,0,0,NULL,https://www.inaturalist.org/observations/222312451
222312863,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:27:42",research,riley_farbstein,39.2298645,-74.4216811,1,0,0,NULL,https://www.inaturalist.org/observations/222312863
222313015,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:28:42",research,riley_farbstein,39.2074609,-74.5310275,1,0,0,NULL,https://www.inaturalist.org/observations/222313015
222313234,"Northern Diamondback Terrapin",2024-06-11,"New Jersey, US",NULL,"2024-06-12 16:29:53",research,riley_farbstein,39.2738594,-74.4284952,1,0,0,NULL,https://www.inaturalist.org/observations/222313234
222313427,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:31:04",research,riley_farbstein,39.2294653,-74.4340364,2,0,0,NULL,https://www.inaturalist.org/observations/222313427
222313630,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:32:23",research,riley_farbstein,39.3514576,-74.4976964,1,0,0,NULL,https://www.inaturalist.org/observations/222313630
222313887,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:33:36",research,riley_farbstein,39.2008043,-74.4664793,2,0,0,NULL,https://www.inaturalist.org/observations/222313887
222314062,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:34:36",research,riley_farbstein,39.2801709,-74.4313186,2,0,0,NULL,https://www.inaturalist.org/observations/222314062
222314508,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:36:28",research,riley_farbstein,39.3670868,-74.5896321,2,0,0,NULL,https://www.inaturalist.org/observations/222314508
222314689,"Northern Diamondback Terrapin",2024-06-12,"New Jersey, US",NULL,"2024-06-12 16:37:30",research,riley_farbstein,39.3978317,-74.5517305,2,0,0,NULL,https://www.inaturalist.org/observations/222314689
222451638,"Northern Diamondback Terrapin",2024-06-07,"New Jersey, US",NULL,"2024-06-13 10:51:07",research,james73441,39.4139037,-74.2964788,2,0,0,NULL,https://www.inaturalist.org/observations/222451638
222451667,"Northern Diamondback Terrapin",2024-06-07,"New Jersey, US",NULL,"2024-06-13 10:51:16",research,james73441,39.5833671,-74.2063530,3,0,0,NULL,https://www.inaturalist.org/observations/222451667
222476173,"Northern Diamondback Terrapin",2024-06-13,"New Jersey, US",NULL,"2024-06-13 13:00:11",research,ddbaker,39.2068488,-74.4932776,2,0,0,NULL,https://www.inaturalist.org/observations/222476173
222477390,"Northern Diamondback Terrapin",2024-06-13,"New Jersey, US",NULL,"2024-06-13 13:06:55",research,ddbaker,39.2492919,-74.5584167,2,0,0,NULL,https://www.inaturalist.org/observations/222477390
222479065,"Northern Diamondback Terrapin",2024-06-13,"New Jersey, US",NULL,"2024-06-13 13:15:12",research,ddbaker,39.3066460,-74.4908518,2,0,0,NULL,https://www.inaturalist.org/observations/222479065
